"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW"
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2013-08-10",,,"2.13",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2013-09-07",,,"1.85",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2017-08-27",,,"3.49",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2017-08-28",,,"1.48",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-04",,,"1.93",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-05",,,"1.73",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-06",,,"2.13",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-07",,,"2.17",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-08",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-09",,,"0.00","0.0"
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-10",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-11",,,"0.08",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-12",,,"0.42",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-13",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-14",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-15",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-16",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-17",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-18",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-19",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-20",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-21",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-22",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-23",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-24",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-25",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-26",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-27",,,"0.24",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-28",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-29",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-06-30",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-01",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-02",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-03",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-04",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-05",,,"0.55",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-06",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-07",,,"0.25",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-08",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-09",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-10",,,"0.24",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-11",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-12",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-13",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-14",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-15",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-16",,,"0.08",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-17",,,"0.20",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-18",,,"0.91",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-19",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-20",,,"0.78",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-21",,,"0.31",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-22",,,"0.04",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-23",,,"1.10",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-24",,,"1.24",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-25",,,"1.17",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-26",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-27",,,"0.16",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-28",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-29",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-30",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-07-31",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-01",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-02",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-03",,,"0.28",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-04",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-05",,,"0.03",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-06",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-07",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-08",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-09",,,"0.27",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-10",,,"0.09",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-11",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-12",,,"0.33",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-13",,,"0.19",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-14",,,"0.38",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-16",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-17",,,"0.10",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-18",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-19",,,"0.28",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-20",,,"0.73",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-21",,,"0.72",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-22",,,"0.64",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-23",,,"0.21",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-24",,,"0.22",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-25",,,"0.26",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-26",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-27",,,"1.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-28",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-29",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-30",,,"0.09",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-08-31",,,"0.81",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-01",,,"0.11",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-02",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-03",,,"0.01",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-04",,,"0.57",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-05",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-06",,,"0.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-07",,,"0.16",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-08",,,"0.74",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-09",,,"0.22",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-10",,,"1.44",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-11",,,"2.93",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-12",,,"0.39",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-13",,,"0.66",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-14",,,"0.57",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-15",,,"0.21",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-16",,,"0.07",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-17",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-18",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-19",,,"0.60",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-21",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-22",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-23",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-24",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-25",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-26",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-27",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-28",,,"1.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-29",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-09-30",,,"0.35",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-01",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-02",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-04",,,"1.17",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-05",,,"0.04",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-06",,,"0.19",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-07",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-08",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-09",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-10",,,"0.00",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-11",,,"0.59",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-21","   10","0.00",,
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-22",,,"1.39",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-26","    4","0.00",,
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-27",,,"1.02",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-29","    2","0.00",,
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-10-30",,,"1.11",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-11-10","   11","0.47",,
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-11-11",,,"0.52",
"US1FLSS0004","SARASOTA 2.8 NE, FL US","2020-11-12",,,"5.97",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-06-30",,,"0.30",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-01",,,"0.40",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-02",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-03",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-04",,,"0.92",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-05",,,"1.61",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-06",,,"1.71",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-07",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-08",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-09",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-10",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-11",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-12",,,"0.05",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-13",,,"0.55",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-14",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-15",,,"0.44",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-16",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-17",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-18",,,"0.04",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-19",,,"0.89",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-20",,,"0.49",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-21",,,"0.58",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-22",,,"0.03",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-23",,,"0.23",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-24",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-25",,,"0.14",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-26",,,"0.30",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-27",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-28",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-29",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-30",,,"0.11",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-07-31",,,"0.47",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-02",,,"0.07",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-03",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-04",,,"0.19",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-05",,,"0.05",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-06",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-07",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-08",,,"0.05",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-09",,,"0.03",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-10",,,"0.02",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-11",,,"0.28",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-12",,,"0.92",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-13",,,"2.46",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-14",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-15",,,"0.12",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-16",,,"0.05",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-17",,,"0.14",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-18",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-19",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-20",,,"0.28",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-21",,,"0.02",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-22",,,"0.55",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-23",,,"0.03",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-24",,,"0.04",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-25",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-26",,,"1.29",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-27",,,"0.03",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-08-29","    2","0.50","0.50",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-01","    3","3.02","3.02",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-02",,,"0.02",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-04","    2","0.88","0.88",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-07","    3","1.20","1.20",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-08",,,"2.22",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-09",,,"0.04",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-10",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-11",,,"0.24",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-12",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-13",,,"1.24",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-14",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-15",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-16",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-17",,,"0.07",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-18",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-19",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-20",,,"0.78",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-21",,,"0.43",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-22",,,"0.12",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-23",,,"0.07",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-25",,,"0.15",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-26",,,"0.54",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-27",,,"0.24",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-28",,,"0.78",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-29",,,"0.16",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-09-30",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-01",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-02",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-03",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-04",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-05",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-07",,,"0.02",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-08",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-09",,,"0.04",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-10",,,"0.16",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-11",,,"0.82",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-12",,,"0.07",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-14",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-15",,,"0.15",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-16",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-17",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-18",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-19",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-20",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-21",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-22",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-23",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-25",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-27",,,"0.09",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-28",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-29",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-30",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-10-31",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-01",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-02",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-03",,,"1.26",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-04",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-05",,,"0.74",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-06",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-07",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-08",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-09",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-10",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-11",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-12",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-13",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-14",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-15",,,"0.46",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-16",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-17",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-18",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-19",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-20",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-21",,,"0.04",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-22",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-23",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-24",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-25",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-26",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-27",,,"0.27",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-29",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-11-30",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-01",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-02",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-03",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-04",,,"0.12",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-05",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-06",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-07",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-08",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-09",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-10",,,"0.61",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-11",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-12",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-13",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-15",,,"1.61",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-16",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-17",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-18",,,"0.03",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-19",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-20",,,"2.81",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-21",,,"4.41",
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-22",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-23",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-24",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-25",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-26",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-27",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-28",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-29",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-30",,,"0.00","0.0"
"US1FLSS0063","SARASOTA 4.8 ENE, FL US","2018-12-31",,,"0.00","0.0"
